,업종명,영업자시작일,업소명,소재지지번주소,lat,lng
1625,일반음식점,2018-05-10,늘해랑 국밥,광주광역시 동구 산수동 368-3 ,35.1532082,126.9247988
1626,휴게음식점,2018-05-10,벌크커피 충장점,광주광역시 동구 충장로1가 13-7 1층 ,35.1468114,126.9181547
1627,일반음식점,2018-05-11,스시상,광주광역시 동구 서석동 91-25 ,35.145391,126.921514
1628,일반음식점,2018-05-15,동소집,광주광역시 동구 동명동 44 2층 ,35.1491292,126.9277235
1629,일반음식점,2018-05-16,미래,광주광역시 동구 계림동 553-8 (3층) ,35.1625325,126.9198773
1630,일반음식점,2018-05-16,독일맥주집,광주광역시 동구 대인동 327-9 1층 ,35.1545509,126.917172
1631,일반음식점,2018-05-17,에스,광주광역시 동구 광산동 69-3 2층 ,35.1456762,126.9187162
1632,휴게음식점,2018-05-17,GS 광주호반점,광주광역시 동구 월남동 638 월남호반베르디움 2차 216동 104호,35.1031518,126.9416176
1633,일반음식점,2018-05-18,해남골맛집,광주광역시 동구 지산동 448-36 1층 ,35.1490837,126.9330895
1634,휴게음식점,2018-05-18,노네임 로스터스,광주광역시 동구 산수동 511-1 1층 ,35.15510760000001,126.9362618
1635,일반음식점,2018-05-21,Cafe Velvet,광주광역시 동구 장동 80-3 1층 ,35.1487785,126.9245597
1636,일반음식점,2018-05-23,찌돈38,광주광역시 동구 지산동 505-5 ,35.1453015,126.9295076
1637,일반음식점,2018-05-23,황칠나라,광주광역시 동구 동명동 232 (1층) ,35.1524973,126.920675
1638,일반음식점,2018-05-23,간42,광주광역시 동구 지산동 505-5 (1층) 가동 ,35.1453015,126.9295076
1639,휴게음식점,2018-05-23,Amiens(아미앙),광주광역시 동구 지산동 713-11 1층 ,35.1519483,126.9326746
1640,일반음식점,2018-05-24,빈센트,광주광역시 동구 운림동 977 ,35.1331593,126.9571646
1641,일반음식점,2018-05-28,대풍쪽갈비,광주광역시 동구 동명동 143-46 ,35.1480681,126.9261779
1642,일반음식점,2018-05-28,육공육,광주광역시 동구 동명동 197-30 1층 ,35.1505194,126.9230761
1643,일반음식점,2018-05-28,zuden 주덴,"광주광역시 동구 장동 60-2 1,2 ",35.1497141,126.9233446
1644,일반음식점,2018-05-28,금성에서 온 언니,광주광역시 동구 소태동 635-3 ,35.123761,126.9348274
1645,휴게음식점,2018-05-28,지산낙원,광주광역시 동구 지산동 63 1층 ,35.1500773,126.9437143
1646,일반음식점,2018-05-29,우렁이 쌀소풍김밥,광주광역시 동구 월남동 628 ,35.1031518,126.9416176
1647,일반음식점,2018-05-29,CROSSING(크로싱),광주광역시 동구 호남동 3-7 1층 ,35.1489097,126.9122961
1648,일반음식점,2018-05-30,케리부엌,광주광역시 동구 호남동 3-7 (1층) ,35.1489097,126.9122961
1649,일반음식점,2018-05-30,삼시네끼,광주광역시 동구 서석동 115-3 1층 ,35.1438952,126.9218739
1650,일반음식점,2018-06-01,까멜리아스,광주광역시 동구 산수동 368 1층 ,35.1535924,126.9243208
1651,일반음식점,2018-06-05,대인소주방,광주광역시 동구 대인동 321-45 (1층) ,35.1556251,126.913515
1652,일반음식점,2018-06-05,라디오스타,광주광역시 동구 광산동 69-6 (2층) ,35.1456405,126.9184588
1653,일반음식점,2018-06-05,카치와,광주광역시 동구 산수동 539-70 (1층) ,35.1550455,126.9325804
1654,일반음식점,2018-06-05,동명맨션,광주광역시 동구 지산동 675-38 1층 ,35.1526811,126.9268559
1655,휴게음식점,2018-06-05,카페모빌,광주광역시 동구 대인동 7-12 1층 ,35.1546353,126.913009
1656,일반음식점,2018-06-07,더블플롯,"광주광역시 동구 동명동 254-1 지하1,1층 ",35.1538714,126.9231559
1657,일반음식점,2018-06-12,텍사스,광주광역시 동구 계림동 1035 ,35.1642211,126.9198045
1658,일반음식점,2018-06-12,코코로 나인,광주광역시 동구 동명동 143-60 1층 ,35.1476782,126.9256135
1659,일반음식점,2018-06-12,CGV광주충장로,광주광역시 동구 충장로4가 29-2 NC 웨이브 충장점 11층 ,35.1486413,126.9133118
1660,일반음식점,2018-06-14,유미식당,광주광역시 동구 계림동 465-1 (1층) ,35.1568311,126.9187497
1661,일반음식점,2018-06-14,황금밥상,광주광역시 동구 지산동 713-30 1층 ,35.1514542,126.9328621
1662,일반음식점,2018-06-14,소란한 잡화점,광주광역시 동구 장동 87 2층 ,35.1489834,126.9228713
1663,휴게음식점,2018-06-14,청자다방,광주광역시 동구 학동 65-1 1층 ,35.1409331,126.9214488
1664,일반음식점,2018-06-18,네네치킨,광주광역시 동구 산수동 421-14 2층 ,35.1566121,126.9277789
1665,일반음식점,2018-06-18,벼락,광주광역시 동구 호남동 78-1 1층 ,35.1471507,126.9143706
1666,일반음식점,2018-06-19,광주복집,광주광역시 동구 지산동 718-25 ,35.1505967,126.9309901
1667,일반음식점,2018-06-19,투다리,광주광역시 동구 학동 750-76 (1층) ,35.1304763,126.9297126
1668,휴게음식점,2018-06-20,리조이스카페 광주점,광주광역시 동구 대인동 7-1 롯데백화점 7층 ,35.154519,126.91229
1669,휴게음식점,2018-06-20,미니밀,광주광역시 동구 산수동 511-31 1층 ,35.1545652,126.9349496
1670,일반음식점,2018-06-22,폴리아,광주광역시 동구 동명동 197-24 (1층) ,35.1503017,126.9233335
1671,일반음식점,2018-06-22,고양이낮잠,광주광역시 동구 계림동 548-19 (1층) ,35.1633165,126.919149
1672,휴게음식점,2018-06-22,식스버거,광주광역시 동구 광산동 13 아시아문화전당 ,35.1466611,126.9202695
1673,일반음식점,2018-06-26,백두대간 대인광장점,광주광역시 동구 대인동 316-8 (1층) ,35.1555325,126.9140453
1674,일반음식점,2018-06-26,토메이 스시,광주광역시 동구 동명동 72-8 1층 ,35.1492218,126.9262725
1675,휴게음식점,2018-06-26,백억,광주광역시 동구 월남동 256 2층 ,35.1086131,126.9364725
1676,제과점영업,2018-06-26,파리바게뜨 학동삼성점,광주광역시 동구 학동 868-4 (1층) ,35.1321678,126.928342
1677,일반음식점,2018-06-27,무봉리토종순대국,광주광역시 동구 지산동 503-11 ,35.1449556,126.9303593
1678,일반음식점,2018-06-28,산수대왕해물,광주광역시 동구 산수동 522-1 1층 ,35.1547563,126.9325984
1679,일반음식점,2018-07-02,비쇼쿠 동명점,광주광역시 동구 동명동 143-9 ,35.1481727,126.924864
1680,일반음식점,2018-07-04,오브제제,광주광역시 동구 동명동 200-195 ,35.151452,126.9234501
1681,일반음식점,2018-07-04,역전할머니맥주,광주광역시 동구 광산동 86-5 1층 ,35.1456385,126.9170256
1682,일반음식점,2018-07-05,바다양푼이동태탕,광주광역시 동구 계림동 546-2 1층 ,35.1643404,126.918231
1683,일반음식점,2018-07-05,송가네 돈가,광주광역시 동구 계림동 552-12 1층 ,35.1629908,126.9194124
1684,일반음식점,2018-07-05,꼬치집,광주광역시 동구 광산동 65-1 1층 ,35.1459091,126.9175499
1685,일반음식점,2018-07-05,희재가,광주광역시 동구 동명동 154-33 1층 ,35.1508278,126.9242112
1686,일반음식점,2018-07-06,브릭(Brick),광주광역시 동구 동명동 135-4 ,35.1472582,126.9272421
1687,일반음식점,2018-07-09,DAY BY DAY,광주광역시 동구 지산동 511-9 3층 ,35.1455639,126.9290147
1688,제과점영업,2018-07-10,보름달 마카롱,광주광역시 동구 동명동 154-58 1층 ,35.1495543,126.9243245
1689,휴게음식점,2018-07-11,쿡스탑(COOKSTOP),광주광역시 동구 금남로2가 10-3 1층 ,35.1486989,126.9179563
1690,일반음식점,2018-07-12,원피스,광주광역시 동구 지산동 510-10 (2층) ,35.1454076,126.9286667
1691,휴게음식점,2018-07-12,이디야커피 광주학동점,광주광역시 동구 학동 38-1 남문로760 ,35.1376455,126.9248751
1692,일반음식점,2018-07-13,여진이네식당,광주광역시 동구 산수동 558-26 ,35.1527498,126.9299324
1693,휴게음식점,2018-07-13,써니,광주광역시 동구 금남로5가 151-5 1층 ,35.1519069,126.9130168
1694,일반음식점,2018-07-17,교촌치킨 계림점,광주광역시 동구 장동 16-4 1층 ,35.1528973,126.9191321
1695,휴게음식점,2018-07-17,HONEY BEE,광주광역시 동구 서석동 468-2 1층 ,35.1443175,126.9248609
1696,일반음식점,2018-07-19,릴리스 아틀리에,광주광역시 동구 충장로4가 48-3 3층 ,35.1501128,126.9132766
1697,일반음식점,2018-07-20,시골집,"광주광역시 동구 장동 73-2 1,2층 ",35.14936770000001,126.9239231
1698,휴게음식점,2018-07-20,꼬치팔이소년,광주광역시 동구 학동 55 ,35.1388627,126.921667
1699,일반음식점,2018-07-24,피싱카페낚시터(롱아일랜드),광주광역시 동구 대의동 2 지하1층 ,35.1496351,126.9197317
1700,일반음식점,2018-07-26,닭발대장 조대점,광주광역시 동구 지산동 510-13 ,35.14531600000001,126.9285998
1701,휴게음식점,2018-07-27,카페점보,광주광역시 동구 대의동 82-3 1층 ,35.1489755,126.9188438
1702,휴게음식점,2018-07-27,(주)하이브랜드광주점,광주광역시 동구 충장로3가 24 3층 ,35.1484751,126.9150982
1703,휴게음식점,2018-07-30,골든래빗스,광주광역시 동구 지산동 715-2 법조타운 101호 ,35.1502918,126.9326073
1704,일반음식점,2018-07-31,블랙스테이크 앤 수랏간갈비,광주광역시 동구 황금동 64-2 ,35.1466015,126.9165497
1705,휴게음식점,2018-07-31,미니스톱 월남호반점,광주광역시 동구 월남동 620 월남호반상가건물 1층 (102호) ,35.1031518,126.9416176
1706,일반음식점,2018-08-01,대인시장통닭,광주광역시 동구 계림동 387-4 1층 ,35.1534216,126.919101
1707,일반음식점,2018-08-01,베트남 쌀국수,광주광역시 동구 학동 81-10 1층 ,35.1388097,126.9204662
1708,일반음식점,2018-08-02,리어카포차 조선대점,광주광역시 동구 지산동 514-10 ,35.1455508,126.9281391
1709,일반음식점,2018-08-02,J&W,광주광역시 동구 계림동 895 1층 ,35.161388,126.9159662
1710,일반음식점,2018-08-02,코레아경양식 충장로점,광주광역시 동구 불로동 1-27 2층 ,35.1470034,126.9149235
1711,휴게음식점,2018-08-03,비케이(Brown K),광주광역시 동구 광산동 13 아시아문화전당 ,35.1466611,126.9202695
1712,일반음식점,2018-08-06,코코커피,광주광역시 동구 운림동 565-6 (1층) ,35.1355551,126.9415505
1713,일반음식점,2018-08-06,주유소,광주광역시 동구 동명동 200-197 ,35.1508236,126.9236285
1714,일반음식점,2018-08-07,다마시찌,광주광역시 동구 계림동 561-11 (2층) ,35.1617301,126.9175379
1715,일반음식점,2018-08-07,충장맥주,광주광역시 동구 호남동 11-2 1층 ,35.1485296,126.9115341
1716,휴게음식점,2018-08-07,머글꼬지,광주광역시 동구 광산동 13 아시아문화전당 ,35.1466611,126.9202695
1717,휴게음식점,2018-08-09,엔제리너스 조선대병원점,광주광역시 동구 학동 30-1 조선대학교병원1층 ,35.1389928,126.9262664
1718,휴게음식점,2018-08-14,샵브이알,광주광역시 동구 광산동 100-11 3층 ,35.1455442,126.9179739
1719,일반음식점,2018-08-16,유한회사 미미원,광주광역시 동구 동명동 138-6 1층 ,35.1469103,126.9264302
1720,일반음식점,2018-08-16,존앤마리아,광주광역시 동구 수기동 106-3 1층 ,35.1486021,126.910867
1721,일반음식점,2018-08-16,cystem,광주광역시 동구 장동 58-28 1층 ,35.1505009,126.9224178
1722,일반음식점,2018-08-16,딱조아,광주광역시 동구 대인동 309-16 1층 ,35.1537912,126.9172918
1723,휴게음식점,2018-08-16,배스킨라빈스 광주 충장점,광주광역시 동구 금남로1가 15-11 1층 ,35.1472022,126.9187103
1724,일반음식점,2018-08-17,더벤티 광주 조선대점,광주광역시 동구 지산동 521-6 1층 ,35.1459854,126.9294821
1725,일반음식점,2018-08-17,정글북,광주광역시 동구 금동 187-1 1층 ,35.1425906,126.9191115
1726,일반음식점,2018-08-20,본가뒷고기,광주광역시 동구 황금동 22-1 ,35.1474725,126.9152695
1727,일반음식점,2018-08-20,커볶(Coboc),광주광역시 동구 지산동 67-5 (2층) ,35.1498554,126.9451472
1728,일반음식점,2018-08-20,커볶(Coboc),광주광역시 동구 지산동 67-5 (1층) ,35.1498554,126.9451472
1729,일반음식점,2018-08-22,이스트(EAST),광주광역시 동구 운림동 668-3 (1층) ,35.1314833,126.9452471
1730,일반음식점,2018-08-23,헤세드,광주광역시 동구 호남동 67 1층 ,35.1468683,126.9134339
1731,일반음식점,2018-08-23,참뫼,광주광역시 동구 궁동 41 ,35.1496543,126.9184485
1732,일반음식점,2018-08-23,노가리&맥주,광주광역시 동구 동명동 135-20 (1층) ,35.1472345,126.9274246
1733,일반음식점,2018-08-23,구시청 끝판왕,광주광역시 동구 금동 1 1층 ,35.145104,126.917735
1734,일반음식점,2018-08-27,남원추어탕,광주광역시 동구 대인동 99 ,35.1527601,126.9145782
1735,일반음식점,2018-08-27,부영땡초불닭,광주광역시 동구 지산동 476-10 ,35.1454548,126.9299292
1736,일반음식점,2018-08-27,우도(woodo),광주광역시 동구 장동 60-11 1층 ,35.149327,126.9230973
1737,일반음식점,2018-08-28,신흥회관,광주광역시 동구 소태동 602-5 (1층) ,35.1263411,126.9318985
1738,일반음식점,2018-08-28,씨제이푸드빌(주)빕스광주충장로점,광주광역시 동구 불로동 178 외 7필지 (2층) ,35.144342,126.9149709
1739,일반음식점,2018-08-29,아마스빈 조선대점,"광주광역시 동구 지산동 507-27 (1,2층) ",35.1445017,126.9298868
1740,일반음식점,2018-08-30,데어이즈,광주광역시 동구 서석동 445-9 (2층) ,35.1443724,126.9297381
1741,휴게음식점,2018-08-30,츄빅,광주광역시 동구 충장로3가 15 (1층) ,35.1485983,126.9159734
1742,일반음식점,2018-09-04,삿갓촌,"광주광역시 동구 불로동 135 (1,2층) ",35.1447996,126.9163541
1743,일반음식점,2018-09-04,술집밥집,광주광역시 동구 수기동 57-1 (1층) ,35.1495358,126.9118576
1744,제과점영업,2018-09-04,휘핑디에그,광주광역시 동구 장동 53-3 1층 ,35.1504155,126.9211305
1745,일반음식점,2018-09-06,맥주천국,광주광역시 동구 금남로5가 177-3 (1층) ,35.1521473,126.9133889
1746,일반음식점,2018-09-06,료코푸드,광주광역시 동구 산수동 522-82 (1층) ,35.1542566,126.9327663
1747,일반음식점,2018-09-06,하고스(HAGOS),광주광역시 동구 불로동 38-9 (1층) ,35.1456476,126.9143094
1748,일반음식점,2018-09-06,이름없는술집,광주광역시 동구 장동 62-15 1층 ,35.1492989,126.9226751
1749,일반음식점,2018-09-06,라이드올스테이 카페클럽,광주광역시 동구 동명동 218-3 1층 ,35.1530055,126.9214684
1750,일반음식점,2018-09-06,삼시세끼,광주광역시 동구 지산동 722-46 1층 ,35.151102,126.9285997
1751,일반음식점,2018-09-06,동명카츠 계림점,광주광역시 동구 계림동 10-1 상가동 5호,35.1576261,126.9248263
1752,일반음식점,2018-09-07,콘서트,광주광역시 동구 산수동 677 ,35.1615117,126.9366339
1753,일반음식점,2018-09-07,꼴통,광주광역시 동구 금동 30-23 1층 ,35.1447964,126.9168941
1754,휴게음식점,2018-09-07,아들꼬치 셋꼬치,광주광역시 동구 광산동 13 아시아문화전당 ,35.1466611,126.9202695
1755,휴게음식점,2018-09-10,망원동티라미수 광주점,"광주광역시 동구 동명동 146-1 1,2층 ",35.14826360000001,126.924741
1756,휴게음식점,2018-09-10,네이버파트너스퀘어,광주광역시 동구 금남로3가 2-2 1층 ,35.1498142,126.9165675
1757,일반음식점,2018-09-11,멘야산다이메 충장점,광주광역시 동구 광산동 80-5 ,35.14624750000001,126.9177857
1758,일반음식점,2018-09-11,미노루,광주광역시 동구 동명동 200-182 1층 ,35.1514506,126.9228816
1759,휴게음식점,2018-09-11,충장로카페,광주광역시 동구 충장로4가 3-3 1층 ,35.150356,126.9134632
1760,일반음식점,2018-09-12,미소식당,광주광역시 동구 계림동 217-12 1층 ,35.15591879999999,126.9228831
1761,일반음식점,2018-09-12,서울깍두기(충장로점),광주광역시 동구 충장로1가 19 1층 ,35.1467745,126.9179587
1762,일반음식점,2018-09-13,ACC숲,광주광역시 동구 광산동 13 (CI-301) ,35.1467193,126.9202542
1763,일반음식점,2018-09-13,피글,광주광역시 동구 금동 1 4층 ,35.145104,126.917735
1764,휴게음식점,2018-09-13,카페빛,광주광역시 동구 광산동 13 (AD-456) ,35.1467193,126.9202542
1765,일반음식점,2018-09-14,안젤로(교대점),광주광역시 동구 계림동 1109 ,35.16314490000001,126.9245781
1766,일반음식점,2018-09-14,수유리우동집,광주광역시 동구 학동 1022 무등산 아이파크 상가A동 103호,35.1363949,126.9235156
1767,일반음식점,2018-09-14,베이스먼트,광주광역시 동구 동명동 197-26 지하1층 ,35.1501559,126.9233596
1768,일반음식점,2018-09-14,빅스타피자 광주동구점,광주광역시 동구 동명동 92-7 1층 ,35.1488943,126.9286835
1769,휴게음식점,2018-09-14,캠토,광주광역시 동구 지산동 443-28 ,35.1481822,126.9324604
1770,휴게음식점,2018-09-14,오뚜기분식,광주광역시 동구 학동 593-11 지하1층 ,35.1380315,126.9261144
1771,일반음식점,2018-09-17,workin 9 to 5,광주광역시 동구 금남로5가 77-4 1층 ,35.1531707,126.9125127
1772,휴게음식점,2018-09-17,벌크커피 동명점,광주광역시 동구 장동 80-4 (1층) ,35.1486065,126.9247891
1773,일반음식점,2018-09-19,행운집,광주광역시 동구 계림동 485-57 (1층) ,35.1574232,126.9181283
1774,휴게음식점,2018-09-19,피오르,"광주광역시 동구 지산동 100 1,2층 ",35.1486152,126.9424701
1775,일반음식점,2018-09-20,펭귄날다,광주광역시 동구 동명동 136-1 (1층) ,35.1474039,126.9275134
1776,일반음식점,2018-09-20,퀴비,"광주광역시 동구 장동 86-12 1,2층 ",35.1488361,126.9238434
1777,일반음식점,2018-09-21,사라,광주광역시 동구 계림동 599 2층 ,35.1651756,126.9165713
1778,휴게음식점,2018-09-21,카페 온한,광주광역시 동구 광산동 13 아시아문화전당 ,35.1466611,126.9202695
1779,휴게음식점,2018-09-21,카페 에쏠로지 남광주점,광주광역시 동구 학동 55-75 1층 ,35.140313,126.9218608
1780,일반음식점,2018-09-28,빈샌모어,광주광역시 동구 운림동 661-11 ,35.1319681,126.9453428
1781,일반음식점,2018-09-28,이씨네오이시카레,광주광역시 동구 충장로1가 13 2층 ,35.1470102,126.9180028
1782,휴게음식점,2018-09-28,커피여행,광주광역시 동구 광산동 13 아시아문화전당 ,35.1466611,126.9202695
1783,일반음식점,2018-10-01,COFFEE BREW(커피브루),광주광역시 동구 지산동 342-34 1층 ,35.1518722,126.9334548
1784,휴게음식점,2018-10-01,카카오커피,광주광역시 동구 금남로5가 5-2 1층 ,35.1542676,126.911203
1785,일반음식점,2018-10-02,19티,광주광역시 동구 서석동 419 ,35.144808,126.9303799
1786,일반음식점,2018-10-02,전라도 원조 떡갈비,광주광역시 동구 서석동 470-46 1층 ,35.14353880000001,126.9239581
1787,일반음식점,2018-10-04,한돈,광주광역시 동구 산수동 523-1 (1층) ,35.1549964,126.933346
1788,일반음식점,2018-10-04,고베규카츠 광주충장로점,광주광역시 동구 황금동 64-2 3층 ,35.1466015,126.9165497
1789,일반음식점,2018-10-05,전통순대국밥(화담),광주광역시 동구 지산동 713-66 (1층) ,35.1518367,126.9325992
1790,휴게음식점,2018-10-05,메카PC방,광주광역시 동구 지산동 503-5 2층 ,35.1450107,126.9304705
1791,일반음식점,2018-10-08,VIVID,"광주광역시 동구 장동 60 1, 2층 ",35.1498153,126.9234684
1792,일반음식점,2018-10-11,소담골,광주광역시 동구 소태동 535-2 1층 ,35.1294147,126.9330115
1793,일반음식점,2018-10-12,박태진의뮤직토크,광주광역시 동구 대의동 82-3 2층 ,35.1489755,126.9188438
1794,일반음식점,2018-10-16,화풍중화요리,광주광역시 동구 대인동 183 (1층) ,35.1522388,126.9175692
1795,일반음식점,2018-10-16,복순이네,광주광역시 동구 학동 56-7 1층 ,35.1397852,126.9214036
1796,일반음식점,2018-10-17,밥카페,광주광역시 동구 궁동 18-1 ,35.1504859,126.9201221
1797,일반음식점,2018-10-18,블리스 아웃,광주광역시 동구 금동 48-1 1층 ,35.14384500000001,126.915637
1798,휴게음식점,2018-10-19,바베큐왕꼬치,광주광역시 동구 광산동 13 아시아문화전당 ,35.1466611,126.9202695
1799,일반음식점,2018-10-23,이영미궁중한방삼계탕 지산점,광주광역시 동구 지산동 76-12 (1층) ,35.1493527,126.943108
1800,일반음식점,2018-10-23,금화팥죽,광주광역시 동구 산수동 556-3 1층 ,35.15365790000001,126.9309039
1801,일반음식점,2018-10-24,벌크커피 학동점,광주광역시 동구 학동 868-7 ,35.1315289,126.9286685
1802,일반음식점,2018-10-25,산수민속촌,"광주광역시 동구 산수동 5-10 1, 2층 ",35.1557827,126.9361465
1803,일반음식점,2018-10-26,광주순대전통집,광주광역시 동구 불로동 1-10 ,35.1466607,126.9154153
1804,일반음식점,2018-10-26,건강,광주광역시 동구 산수동 558-3 1층 ,35.1534947,126.9298755
1805,일반음식점,2018-10-31,커피브레이크,광주광역시 동구 소태동 688-6 (1층) ,35.1207618,126.9336773
1806,일반음식점,2018-10-31,육분삼십 동명점,광주광역시 동구 동명동 140-2 1층 ,35.1474212,126.9261129
1807,일반음식점,2018-10-31,오대양,광주광역시 동구 학동 56-7 1층 ,35.1397852,126.9214036
1808,일반음식점,2018-10-31,새벽시장,광주광역시 동구 학동 56-7 1층 ,35.1397852,126.9214036
1809,일반음식점,2018-11-01,스모프치킨,광주광역시 동구 산수동 91-6 104호,35.1561712,126.937689
1810,일반음식점,2018-11-01,옛날식당,광주광역시 동구 학동 74-24 1층 ,35.1400127,126.920729
1811,일반음식점,2018-11-02,봉구스 밥버거,광주광역시 동구 금남로2가 17-1 ,35.1486764,126.9184614
1812,일반음식점,2018-11-02,또봄,광주광역시 동구 학동 737-3 (1층) ,35.13308749999999,126.9301009
1813,일반음식점,2018-11-02,갓포호사,광주광역시 동구 장동 58-47 ,35.1499873,126.9225398
1814,일반음식점,2018-11-05,오펜스,광주광역시 동구 동명동 200-104 1층 ,35.1517318,126.9231808
1815,일반음식점,2018-11-05,로니스룸,광주광역시 동구 동명동 159-12 지하1층 ,35.1512241,126.9256974
1816,일반음식점,2018-11-05,블래스(blass),"광주광역시 동구 동명동 101-13 1,2층 ",35.1482763,126.9293292
1817,휴게음식점,2018-11-05,메가MGC커피 광주충장로점,광주광역시 동구 충장로3가 15 ,35.1485983,126.9159734
1818,일반음식점,2018-11-06,(주)벤틀리호텔,광주광역시 동구 불로동 161 8층 ,35.1445197,126.9155908
1819,휴게음식점,2018-11-06,(주)벤틀리호텔,광주광역시 동구 불로동 161 1층 ,35.1445197,126.9155908
1820,일반음식점,2018-11-07,도시어부,광주광역시 동구 학동 56-7 1층 ,35.1397852,126.9214036
1821,일반음식점,2018-11-07,구대륙,광주광역시 동구 동명동 207-64 1층 ,35.152742,126.9246788
1822,일반음식점,2018-11-08,모던타임즈,광주광역시 동구 대인동 312-1 (1층) ,35.1542027,126.9156258
1823,일반음식점,2018-11-08,투샷(TWO SHOT),광주광역시 동구 지산동 691-30 1층 ,35.1476679,126.9349649
1824,일반음식점,2018-11-08,꽃돼지식당,광주광역시 동구 학동 56-7 1층 ,35.1397852,126.9214036
1825,휴게음식점,2018-11-08,우유니,"광주광역시 동구 장동 103-15 1,2층 ",35.1472703,126.9221059
1826,휴게음식점,2018-11-08,맛하루,광주광역시 동구 동명동 200-100 1층 ,35.1516809,126.9237423
1827,일반음식점,2018-11-09,쉼터마트,광주광역시 동구 운림동 959 1층 ,35.1338065,126.9561172
1828,일반음식점,2018-11-09,히든,광주광역시 동구 금동 44-2 1층 ,35.1437763,126.9160264
1829,휴게음식점,2018-11-13,해리스카페충장점,광주광역시 동구 충장로4가 25 1층 ,35.149384,126.9141325
1830,일반음식점,2018-11-14,실비코너,광주광역시 동구 학동 719-26 ,35.1330298,126.9314293
1831,일반음식점,2018-11-14,인생곱창,광주광역시 동구 계림동 467-27 1층 ,35.1548893,126.9169074
1832,휴게음식점,2018-11-14,ordinary day,광주광역시 동구 대인동 313-3 1층 ,35.153509,126.9167709
1833,일반음식점,2018-11-15,파란들식당,광주광역시 동구 학동 728-5 (1층) ,35.1319609,126.9346241
1834,일반음식점,2018-11-15,몰래식당,광주광역시 동구 동명동 49-2 1층 ,35.1494359,126.9275427
1835,일반음식점,2018-11-15,부르네 돈&김밥,광주광역시 동구 소태동 547-10 1층 ,35.1286218,126.9333477
1836,일반음식점,2018-11-15,와야객점,광주광역시 동구 금동 27-3 2층 ,35.1450715,126.9172197
1837,휴게음식점,2018-11-15,디팍스 광주점,광주광역시 동구 황금동 22 1층 ,35.1475692,126.9151969
1838,일반음식점,2018-11-16,동명달빛,광주광역시 동구 장동 88 1층 ,35.14900009999999,126.9227186
1839,일반음식점,2018-11-16,아라카페,광주광역시 동구 산수동 519-8 1층 ,35.1527042,126.9329446
1840,휴게음식점,2018-11-16,메가 엠지씨커피 광주동명점,광주광역시 동구 장동 79-4 (1층) ,35.148838,126.9248651
1841,일반음식점,2018-11-19,맥주싸롱,광주광역시 동구 지산동 694-47 (1층) ,35.1480865,126.9329555
1842,일반음식점,2018-11-19,타잔 TA-JAN,광주광역시 동구 운림동 668-1 1층 ,35.1317267,126.945256
1843,일반음식점,2018-11-20,오군컴퍼니,광주광역시 동구 충장로3가 26-1 1층 ,35.1489932,126.9149761
1844,일반음식점,2018-11-20,명당,광주광역시 동구 장동 68-6 1층 ,35.14904420000001,126.9233227
1845,일반음식점,2018-11-20,주립대학,광주광역시 동구 동명동 155-5 2층 ,35.1513532,126.9245972
1846,휴게음식점,2018-11-21,(주)털보의 커피놀이터,광주광역시 동구 동명동 11-15 2층 ,35.1495656,126.9287515
1847,일반음식점,2018-11-22,어반레시피,광주광역시 동구 운림동 664-10 1층 ,35.1314155,126.9430568
1848,휴게음식점,2018-11-23,미니스톱 광주계림점,광주광역시 동구 동명동 231 1층 ,35.1524339,126.9205376
1849,일반음식점,2018-11-27,페리카나치킨,광주광역시 동구 소태동 653-4 (1층) ,35.1239117,126.9324908
1850,일반음식점,2018-11-27,엘프(ELF),광주광역시 동구 지산동 67-7 (1층) ,35.1496049,126.9450528
1851,일반음식점,2018-11-27,서연이네곱창전골,광주광역시 동구 소태동 535-10 ,35.1290392,126.9331546
1852,휴게음식점,2018-11-27,씨유 조대여고점,광주광역시 동구 지산동 476 (1층) ,35.1457751,126.9307744
1853,일반음식점,2018-11-28,손수김밥,광주광역시 동구 대의동 69-1 1층 ,35.1490677,126.9193836
1854,일반음식점,2018-11-28,광민이네 동태탕,광주광역시 동구 소태동 534-53 1층 ,35.1294595,126.933181
1855,일반음식점,2018-11-30,모아원조국밥,광주광역시 동구 소태동 552-8 (1층) ,35.1274415,126.9339215
1856,일반음식점,2018-11-30,이태리 대포집,광주광역시 동구 금동 31-2 (1층) ,35.1447135,126.9165989
1857,일반음식점,2018-11-30,리얼하노이,광주광역시 동구 남동 171-1 1층 ,35.1453604,126.9186831
1858,일반음식점,2018-11-30,선,광주광역시 동구 동명동 200-175 1층 ,35.1509619,126.9230724
1859,일반음식점,2018-12-03,플로리다,광주광역시 동구 장동 76 (1층) ,35.1492295,126.9243913
1860,일반음식점,2018-12-05,대인,광주광역시 동구 계림동 428 ,35.15445,126.9178801
1861,일반음식점,2018-12-05,hide out,광주광역시 동구 금동 34-5 (1층) ,35.1442833,126.9160658
1862,일반음식점,2018-12-05,음악스케치,광주광역시 동구 궁동 51-5 지하 ,35.15021120000001,126.9181338
1863,제과점영업,2018-12-05,빵굼터,광주광역시 동구 대인동 32-8 (1층) ,35.1537219,126.9150867
1864,일반음식점,2018-12-06,남도면옥,광주광역시 동구 계림동 485-7 (1층) ,35.157876,126.91867
1865,일반음식점,2018-12-07,산적해적,광주광역시 동구 학동 74-24 ,35.1400127,126.920729
